path	action	reason	replacement	original_sha256	recovery
soul_english_v1.cnb.recert.strict.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	30972cdde0d0c113d6d8277a82586b8c77986b4ccb0bee6421c81d48d6a17b41	git:c6154036880c87db69c880ba36a22087815b48b0:soul_english_v1.cnb.recert.strict.txt
split_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	e5d296c540d42cecabd982b989dad9881832750dfa972b9d2146f8064f2afadf	git:c6154036880c87db69c880ba36a22087815b48b0:split_contract.txt
split_inverts_combine_property.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	d0dd2d2a7f01c0688f49e163c1b14494c4e7561420a0081e6e428b022ff3470f	git:c6154036880c87db69c880ba36a22087815b48b0:split_inverts_combine_property.txt
split_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	f4eaf639e257703f7e695f9c7fce1a7c979277f504e58ddce57440c732ee69e5	git:c6154036880c87db69c880ba36a22087815b48b0:split_weights.txt
tasks/cnet_7b_competition_plan.md	retire	superseded competition queue/handoff; frozen protocol and completed v5 result retained	plans/cnet_7b_competition_v5_results_20260814.md	5fee1a6851f843a410793e87dc95d13df6bde7023ff57da542bea1865301acd7	attic/documentation-20260906.tar.gz:tasks/cnet_7b_competition_plan.md
tasks/cnet_7b_competition_todo.md	retire	superseded competition queue/handoff; frozen protocol and completed v5 result retained	plans/cnet_7b_competition_v5_results_20260814.md	cbd9f6171e29e5a71c639e445b49d36cebfc312f65b573f566b58a3a1a55712a	attic/documentation-20260906.tar.gz:tasks/cnet_7b_competition_todo.md
tasks/plan.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	tasks/plan.md	3d229c82dd027a2c76a20c14685a6c0c3c20a3a68bbbd332e48b578321c79982	attic/documentation-20260906.tar.gz:tasks/plan.md
tasks/todo.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	tasks/todo.md	39d981173635235822d27aece98758b838d0c6676f309e659ffa661c1949a912	attic/documentation-20260906.tar.gz:tasks/todo.md
templates/cnet_domain_note.md	preserve	retained technical reference	-	c9edc6df85cecb92977241fb64ec1adf9308c2d7d9586019f85b47d1c2bae5bd	git:c6154036880c87db69c880ba36a22087815b48b0:templates/cnet_domain_note.md
tests/fixtures/v1_hex_value.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	5b5ebca74d7612ce8926a4d280d3b9ca30a2581e43c4fa490225ddf32aa21f1b	git:c6154036880c87db69c880ba36a22087815b48b0:tests/fixtures/v1_hex_value.txt
tests/fixtures/v2_hex_value.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ee283ec0492f2bbcb14c29f471838514e710c4d2f0ce43b82b88cae872a8519b	git:c6154036880c87db69c880ba36a22087815b48b0:tests/fixtures/v2_hex_value.txt
tests/fixtures/v3_hex_value.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ce9165dca88c49d17119f97658591b7418aa2993da1a0be8e44b9852d07abd8f	git:c6154036880c87db69c880ba36a22087815b48b0:tests/fixtures/v3_hex_value.txt
tests/fixtures/v4_hex_value.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	0ccd58b86e75c6208af1bf6bf5e9de2d4363b144984323aa63ea115aa21e7a69	git:c6154036880c87db69c880ba36a22087815b48b0:tests/fixtures/v4_hex_value.txt
tests/headline_gates.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	5eb73636dc6ec06105fd4144c4ded380ccbe6d87287b17e0c3deb87dea38b61c	git:c6154036880c87db69c880ba36a22087815b48b0:tests/headline_gates.txt
tests/layering_baseline.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	c829e3a27420930e84ba8b70d736bfe6f6b41076968256623c501daf6b368bb0	git:c6154036880c87db69c880ba36a22087815b48b0:tests/layering_baseline.txt
tests/narrative/comparative_evaluation.md	preserve	retained technical reference	-	af4ad6ba5d3735071fe64889fa801dd4ff54e3a82b95dbd8baa07fc191f7d251	git:c6154036880c87db69c880ba36a22087815b48b0:tests/narrative/comparative_evaluation.md
tests/narrative/evaluation_plan.md	preserve	retained technical reference	-	e4d064fd0958493f63ee793c96af25fb434091e0993cf64b15f51ad5baf3a0ad	git:c6154036880c87db69c880ba36a22087815b48b0:tests/narrative/evaluation_plan.md
tests/narrative/evaluation_report.md	preserve	retained technical reference	-	f1cec165e7a4f3dfb195eed43d6d8ab261fa7157bc821091f750b6a2b4e9ae3b	git:c6154036880c87db69c880ba36a22087815b48b0:tests/narrative/evaluation_report.md
tests/narrative/test_story.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ec6383473af315961dbedad962a7d1543ceab01abdc9c23768a579ab8c6605ed	git:c6154036880c87db69c880ba36a22087815b48b0:tests/narrative/test_story.txt
tests/narrative/test_story_generic.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	8c1bc573ce87846c97558c1b31f4a2648a4e78b5715090561aebdeb46baefe7e	git:c6154036880c87db69c880ba36a22087815b48b0:tests/narrative/test_story_generic.txt
word_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	c0e28a201e69fed843f05f3a9c003ec3b1f24bb92691463876b9106c49263229	git:c6154036880c87db69c880ba36a22087815b48b0:word_contract.txt
word_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	77c28a8103ad16625cccc97a4612c2be26f7f8d02f30218cfe06feac3eaab480	git:c6154036880c87db69c880ba36a22087815b48b0:word_weights.txt
